,Turisme_pris,Tjenster_pris,TurTje_pris,Varer_pris,TurTjeVar_pris,Energi_pris,TurTjeVarEne_pris,Biler_pris,Turisme_maengde,Tjenester_maengde,TurTje_maengde,Varer_maengde,TurTjeVar_maengde,Energi_maengde,TurTjeVarEne_maengde,Biler_maengde
1994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7657,61785,15314.0,151081,166395.0,27095,193490.0,70334
1995,0.9290906374426164,1.022965189065257,1.0143175736656038,1.0293982126810315,1.0237676085327807,1.0054040720610549,1.021673196160596,1.041249262746894,8307,81759,16614.0,149483,166097.0,26579,192676.0,65254
1996,0.9529943698808351,1.0331633202687216,1.0258120485248703,1.051176432601695,1.0418214354889355,1.064030107026137,1.044481648686606,1.0792285293838981,7977,80158,15954.0,149396,165350.0,29130,194480.0,64408
1997,0.9795080402689099,1.0553957790782955,1.0479484296114743,1.068285333175111,1.0605433612367041,1.0879876733683387,1.0638452846053466,1.1094243311526972,8710,81752,17420.0,145596,163016.0,30808,193824.0,56811
1998,1.0257141153827942,1.0691252289491056,1.0650343925089618,1.0948696950842263,1.0833161193820773,1.1350507477537652,1.0894215656665485,1.115070265081585,8812,79925,17624.0,143313,160937.0,29792,190729.0,56065
1999,1.072623388231066,1.1143421656495769,1.1101466706851097,1.1172068611914625,1.114424896223591,1.1897821722950783,1.1228682122897284,1.1585753847837041,9041,79819,18082.0,139375,157457.0,27636,185093.0,59229
2000,1.1468592874050083,1.1399872295168219,1.1406859776640028,1.1362485475607242,1.1379884165594665,1.2968639527895593,1.1555013015563191,1.252981577317906,8544,78504,17088.0,135922,153010.0,25077,178087.0,54199
2001,1.225311916782506,1.174113407044434,1.1792384923415908,1.162275668263896,1.1689775641434186,1.3374423195733787,1.1891650374381144,1.2715407523353481,7758,75942,15516.0,129870,145386.0,27094,172480.0,48062
2002,1.269112152834532,1.2219971153132165,1.2265637652720123,1.187478640932074,1.202861896769645,1.4049985530953364,1.2273499275871806,1.3049676831313688,8676,76356,17352.0,126876,144228.0,27451,171679.0,51143
2003,1.2540407105796176,1.3003273660014403,1.2960001167071649,1.2011129557320925,1.2387549880307689,1.3984003322978178,1.2581646756248166,1.3378441739769396,7946,76390,15892.0,125193,141085.0,28592,169677.0,47172
2004,1.2735599049566972,1.346232431559947,1.339346518032555,1.1978795691527366,1.253829130958223,1.4131648893238309,1.2730484860966575,1.357684667544843,7931,75978,15862.0,123532,139394.0,27159,166553.0,52183
2005,1.2682133014305252,1.391407646985639,1.3784586659524485,1.2034781148045646,1.2742651523207411,1.475346633275736,1.2971410746019085,1.3923369471555223,7940,77880,15880.0,124239,140119.0,25217,165336.0,50472
2006,1.354592400392613,1.4264400594161353,1.4187336273426552,1.2155401572799203,1.3005340726614896,1.5455029208725468,1.3275386671402474,1.4144675680128105,8586,79258,17172.0,127583,144755.0,26811,171566.0,53479
2007,1.4023899957470476,1.4584647142996907,1.451441171492428,1.2365052051418899,1.3255798476041942,1.558123269220922,1.349647435241736,1.423269891626928,9596,80105,19192.0,127406,146598.0,24322,170920.0,51980
2008,1.4633856006619779,1.5092013569547862,1.503118209859877,1.2750171662515262,1.3684669711316266,1.6495294955784023,1.3987415204312976,1.4842102388848297,10624,71804,21248.0,117648,138896.0,24072,162968.0,41776
2009,1.5434804094022807,1.5794031840869875,1.5751077243120468,1.2852416674836764,1.4015965901092429,1.6339493220104089,1.4276908832322224,1.484881860970126,8430,67128,16860.0,108394,125254.0,23214,148468.0,37196
2010,1.5759927171258694,1.6170163292294608,1.6124069978470263,1.2929434100888804,1.4211312126567102,1.7493516647041878,1.4628733563730212,1.5143410903973076,8756,67265,17512.0,113596,131108.0,27059,158167.0,38113
2011,1.5754415142497886,1.655472417573949,1.6459012636701804,1.3259304555003877,1.4554872928761209,1.8413375357414752,1.5003585996611648,1.5733647183082444,9672,64483,19344.0,105998,125342.0,25124,150466.0,40691
2012,1.551881081334333,1.7202070706175823,1.7004795086604436,1.358369573005697,1.50097957673134,1.873402391900443,1.5439552111857275,1.606236928601143,8747,66777,17494.0,103238,120732.0,25536,146268.0,37965
2013,1.5658627366188789,1.7214660714662593,1.7025531468351176,1.3655313525499113,1.5054401369523762,1.9085217506172025,1.5523039850727294,1.5710391985603382,8848,64488,17696.0,97358,115054.0,24082,139136.0,42469
2014,1.5461154866189826,1.7549370681128862,1.7252875476187106,1.3593917544787233,1.5108874704888429,1.9384022619662393,1.5603566376814935,1.5772568368857192,9363,61979,18726.0,99436,118162.0,22137,140299.0,39959
2015,1.5502865612648222,1.795218421993867,1.7665715586525228,1.3770171060341911,1.5419358331988497,1.8234784867111071,1.574301927776805,1.5189086227970572,9035,63809,18070.0,96920,114990.0,21872,136862.0,44198
2016,1.573779434241776,1.7806331729851004,1.7535447299254514,1.3702737979565265,1.5331645208763398,1.7816174952082793,1.561403507948842,1.508392486417829,9863,61829,19726.0,96245,115971.0,21296,137267.0,36924
2017,1.6161937600527163,1.7958918866696798,1.7701026293216686,1.3718336769095267,1.5428470114066235,1.7604045012771623,1.5708712203326063,1.5138485676799696,10228,61413,20456.0,97082,117538.0,23460,140998.0,34247
2018,1.6866611297213518,1.8285621355050905,1.8085184672222319,1.3509310995210022,1.5455434489987616,1.7484009520932358,1.5706817789683511,1.504134711784206,8913,60452,17826.0,98481,116307.0,23437,139744.0,36553
2019,1.705701099912575,1.8503425373667013,1.8314645228573885,1.3570962795548538,1.5587829288598316,1.7589536803701333,1.5834572973771497,1.5207191539276355,8158,57772,16316.0,93078,109394.0,23412,132806.0,39752
